time,latitude,longitude,elevation,year,month,day,dif_time,distance,cum_time,cum_distance,speed
2023-03-29 22:43:40+00:00,6.23123167,-75.60582167,1565.1,2023,3,29,5.0,10.54,3708.986,13335.449999999997,2.1079999999999997
2023-03-29 22:43:49+00:00,6.23113167,-75.60579667,1564.6,2023,3,29,9.0,11.46,3717.986,13346.909999999996,1.2733333333333334
2023-03-29 22:44:02+00:00,6.23103167,-75.60574667,1565.7,2023,3,29,13.0,12.42,3730.986,13359.329999999996,0.9553846153846154
2023-03-29 22:44:09+00:00,6.23094667,-75.60570167,1565.0,2023,3,29,7.0,10.68,3737.986,13370.009999999997,1.5257142857142856
2023-03-29 22:44:12+00:00,6.23082333,-75.60565833,1565.6,2023,3,29,3.0,14.53,3740.986,13384.539999999997,4.843333333333333
2023-03-29 22:44:15+00:00,6.23073833,-75.60562667,1564.8,2023,3,29,3.0,10.08,3743.986,13394.619999999997,3.36
2023-03-29 22:44:38+00:00,6.23064833,-75.60559833,1561.4,2023,3,29,23.0,10.49,3766.986,13405.109999999997,0.45608695652173914
2023-03-29 22:44:41+00:00,6.23055167,-75.60556333,1561.3,2023,3,29,3.0,11.42,3769.986,13416.529999999997,3.8066666666666666
2023-03-29 22:44:44+00:00,6.23041833,-75.605525,1560.6,2023,3,29,3.0,15.42,3772.986,13431.949999999997,5.14
2023-03-29 22:44:46+00:00,6.23032,-75.60549167,1560.4,2023,3,29,2.0,11.54,3774.986,13443.489999999998,5.77
2023-03-29 22:44:48+00:00,6.23021167,-75.60544667,1559.5,2023,3,29,2.0,13.03,3776.986,13456.519999999999,6.515
2023-03-29 22:44:50+00:00,6.23009833,-75.60539333,1559.4,2023,3,29,2.0,13.91,3778.986,13470.429999999998,6.955
2023-03-29 22:44:52+00:00,6.23000833,-75.60536,1558.9,2023,3,29,2.0,10.66,3780.986,13481.089999999998,5.33
2023-03-29 22:44:55+00:00,6.22987667,-75.60531833,1561.1,2023,3,29,3.0,15.35,3783.986,13496.439999999999,5.116666666666666
2023-03-29 22:44:57+00:00,6.22975,-75.60531167,1562.5,2023,3,29,2.0,14.1,3785.986,13510.539999999999,7.05
2023-03-29 22:44:59+00:00,6.22961,-75.60531,1563.4,2023,3,29,2.0,15.57,3787.986,13526.109999999999,7.785
2023-03-29 22:45:01+00:00,6.22946167,-75.60530667,1562.3,2023,3,29,2.0,16.5,3789.986,13542.609999999999,8.25
2023-03-29 22:45:03+00:00,6.229315,-75.60530333,1560.7,2023,3,29,2.0,16.31,3791.986,13558.919999999998,8.155
2023-03-29 22:45:05+00:00,6.229175,-75.60530833,1559.6,2023,3,29,2.0,15.58,3793.986,13574.499999999998,7.79
2023-03-29 22:45:07+00:00,6.229045,-75.60531333,1557.8,2023,3,29,2.0,14.47,3795.986,13588.969999999998,7.235
2023-03-29 22:45:09+00:00,6.22892333,-75.60524333,1557.7,2023,3,29,2.0,15.59,3797.986,13604.559999999998,7.795
2023-03-29 22:45:11+00:00,6.22880167,-75.605175,1556.6,2023,3,29,2.0,15.49,3799.986,13620.049999999997,7.745
2023-03-29 22:45:13+00:00,6.22867333,-75.60514,1556.7,2023,3,29,2.0,14.79,3801.986,13634.839999999998,7.395
2023-03-29 22:45:15+00:00,6.22854667,-75.60515167,1556.7,2023,3,29,2.0,14.14,3803.986,13648.979999999998,7.07
2023-03-29 22:45:17+00:00,6.228455,-75.60516333,1557.5,2023,3,29,2.0,10.27,3805.986,13659.249999999998,5.135
2023-03-29 22:45:22+00:00,6.22835167,-75.60519167,1559.3,2023,3,29,5.0,11.91,3810.986,13671.159999999998,2.382
2023-03-29 22:45:27+00:00,6.22825,-75.60521667,1561.6,2023,3,29,5.0,11.64,3815.986,13682.799999999997,2.3280000000000003
2023-03-29 22:45:31+00:00,6.22816,-75.60524667,1562.0,2023,3,29,4.0,10.54,3819.986,13693.339999999998,2.635
2023-03-29 22:45:34+00:00,6.22805667,-75.60527,1561.9,2023,3,29,3.0,11.78,3822.986,13705.119999999999,3.9266666666666663
2023-03-29 22:45:38+00:00,6.227955,-75.605285,1562.9,2023,3,29,4.0,11.43,3826.986,13716.55,2.8575
2023-03-29 22:45:43+00:00,6.22785833,-75.60530667,1565.0,2023,3,29,5.0,11.01,3831.986,13727.56,2.202
2023-03-29 22:45:48+00:00,6.22775667,-75.60532833,1568.3,2023,3,29,5.0,11.55,3836.986,13739.109999999999,2.31
2023-03-29 22:45:53+00:00,6.22766667,-75.60535833,1565.5,2023,3,29,5.0,10.54,3841.986,13749.65,2.1079999999999997
2023-03-29 22:46:00+00:00,6.22758,-75.60539333,1568.0,2023,3,29,7.0,10.38,3848.986,13760.029999999999,1.4828571428571429
2023-03-29 22:46:08+00:00,6.22749667,-75.60544167,1566.6,2023,3,29,8.0,10.7,3856.986,13770.73,1.3375
2023-03-29 22:47:37+00:00,6.22741,-75.60548167,1564.5,2023,3,29,29.0,10.6,3885.986,13781.33,0.36551724137931035
2023-03-29 22:48:00+00:00,6.22730333,-75.605525,1565.6,2023,3,29,23.0,12.79,3908.986,13794.12,0.5560869565217391
2023-03-29 22:48:04+00:00,6.22723667,-75.60560167,1566.9,2023,3,29,4.0,11.26,3912.986,13805.380000000001,2.815
2023-03-29 22:48:10+00:00,6.22716333,-75.60566333,1569.0,2023,3,29,6.0,10.63,3918.986,13816.01,1.7716666666666667
2023-03-29 22:48:15+00:00,6.22707333,-75.605705,1569.4,2023,3,29,5.0,11.02,3923.986,13827.03,2.2039999999999997
2023-03-29 22:48:20+00:00,6.22698167,-75.60574,1568.7,2023,3,29,5.0,10.9,3928.986,13837.93,2.18
2023-03-29 22:48:24+00:00,6.22688833,-75.60576667,1568.6,2023,3,29,4.0,10.79,3932.986,13848.720000000001,2.6975
2023-03-29 22:48:29+00:00,6.22679667,-75.60579667,1568.2,2023,3,29,5.0,10.72,3937.986,13859.44,2.144
2023-03-29 22:48:39+00:00,6.2267,-75.60585167,1567.4,2023,3,29,10.0,12.35,3947.986,13871.79,1.2349999999999999
2023-03-29 22:48:46+00:00,6.22661333,-75.60589,1569.7,2023,3,29,7.0,10.53,3954.986,13882.320000000002,1.5042857142857142
2023-03-29 22:48:52+00:00,6.226525,-75.60593333,1571.8,2023,3,29,6.0,10.93,3960.986,13893.250000000002,1.8216666666666665
2023-03-29 22:48:56+00:00,6.22643167,-75.60595833,1571.4,2023,3,29,4.0,10.74,3964.986,13903.990000000002,2.685
2023-03-29 22:49:41+00:00,6.226275,-75.60602,1564.2,2023,3,29,45.0,18.71,4009.986,13922.7,0.4157777777777778
2023-03-29 22:49:45+00:00,6.22617833,-75.60600167,1566.5,2023,3,29,4.0,10.94,4013.986,13933.640000000001,2.735
2023-03-29 22:49:51+00:00,6.226075,-75.60597833,1566.3,2023,3,29,6.0,11.78,4019.986,13945.420000000002,1.9633333333333332
2023-03-29 22:49:55+00:00,6.22598333,-75.60598667,1565.1,2023,3,29,4.0,10.23,4023.986,13955.650000000001,2.5575
2023-03-29 22:49:58+00:00,6.225885,-75.60597333,1565.0,2023,3,29,3.0,11.03,4026.986,13966.680000000002,3.6766666666666663
2023-03-29 22:50:01+00:00,6.22577667,-75.60596,1567.6,2023,3,29,3.0,12.14,4029.986,13978.820000000002,4.046666666666667
2023-03-29 22:50:04+00:00,6.22568167,-75.60594167,1570.2,2023,3,29,3.0,10.76,4032.986,13989.580000000002,3.5866666666666664
2023-03-29 22:50:08+00:00,6.22558167,-75.605935,1573.8,2023,3,29,4.0,11.14,4036.986,14000.720000000001,2.785
2023-03-29 22:50:48+00:00,6.225455,-75.60592,1576.9,2023,3,29,40.0,14.18,4076.986,14014.900000000001,0.3545
2023-03-29 22:50:53+00:00,6.22536333,-75.60593833,1577.7,2023,3,29,5.0,10.39,4081.986,14025.29,2.0780000000000003
2023-03-29 22:50:57+00:00,6.225245,-75.60595333,1579.1,2023,3,29,4.0,13.26,4085.986,14038.550000000001,3.315
2023-03-29 22:51:00+00:00,6.22513167,-75.60595,1578.3,2023,3,29,3.0,12.61,4088.986,14051.160000000002,4.203333333333333
2023-03-29 22:51:04+00:00,6.22504333,-75.60597,1575.2,2023,3,29,4.0,10.07,4092.986,14061.230000000001,2.5175
2023-03-29 22:51:44+00:00,6.22493,-75.605945,1571.1,2023,3,29,40.0,12.9,4132.986,14074.130000000001,0.3225
2023-03-29 22:52:28+00:00,6.22482167,-75.605905,1564.7,2023,3,29,44.0,12.83,4176.986,14086.960000000001,0.29159090909090907
2023-03-29 22:52:31+00:00,6.224685,-75.60591833,1565.0,2023,3,29,3.0,15.27,4179.986,14102.230000000001,5.09
2023-03-29 22:52:33+00:00,6.22458167,-75.60591833,1565.3,2023,3,29,2.0,11.49,4181.986,14113.720000000001,5.745
2023-03-29 22:52:35+00:00,6.22445667,-75.605915,1565.4,2023,3,29,2.0,13.9,4183.986,14127.62,6.95
2023-03-29 22:52:37+00:00,6.22433167,-75.605905,1564.8,2023,3,29,2.0,13.94,4185.986,14141.560000000001,6.97
2023-03-29 22:52:39+00:00,6.22420833,-75.60591667,1565.4,2023,3,29,2.0,13.78,4187.986,14155.340000000002,6.89
2023-03-29 22:52:42+00:00,6.22409167,-75.60591667,1566.0,2023,3,29,3.0,12.97,4190.986,14168.310000000001,4.323333333333333
2023-03-29 22:53:10+00:00,6.22398,-75.60592333,1567.5,2023,3,29,28.0,12.44,4218.986,14180.750000000002,0.4442857142857143
2023-03-29 22:53:14+00:00,6.22388333,-75.60593,1567.9,2023,3,29,4.0,10.77,4222.986,14191.520000000002,2.6925
2023-03-29 22:53:19+00:00,6.22377667,-75.60592167,1567.6,2023,3,29,5.0,11.9,4227.986,14203.420000000002,2.38
2023-03-29 22:53:23+00:00,6.22368667,-75.60593167,1567.4,2023,3,29,4.0,10.07,4231.986,14213.490000000002,2.5175
2023-03-29 22:53:28+00:00,6.223565,-75.60593333,1571.4,2023,3,29,5.0,13.53,4236.986,14227.020000000002,2.706
2023-03-29 22:53:32+00:00,6.22345833,-75.60593,1573.4,2023,3,29,4.0,11.87,4240.986,14238.890000000003,2.9675
2023-03-29 22:53:37+00:00,6.223355,-75.60593,1575.4,2023,3,29,5.0,11.49,4245.986,14250.380000000003,2.298
2023-03-29 22:53:40+00:00,6.22326333,-75.60592333,1573.9,2023,3,29,3.0,10.22,4248.986,14260.600000000002,3.4066666666666667
2023-03-29 22:53:43+00:00,6.22314833,-75.60592,1572.3,2023,3,29,3.0,12.79,4251.986,14273.390000000003,4.263333333333333
2023-03-29 22:53:45+00:00,6.223055,-75.60591,1572.0,2023,3,29,2.0,10.44,4253.986,14283.830000000004,5.22
2023-03-29 22:53:48+00:00,6.22295167,-75.605905,1572.7,2023,3,29,3.0,11.5,4256.986,14295.330000000004,3.8333333333333335
2023-03-29 22:53:51+00:00,6.22285667,-75.60590167,1575.5,2023,3,29,3.0,10.57,4259.986,14305.900000000003,3.5233333333333334
2023-03-29 22:53:54+00:00,6.22272167,-75.60589833,1578.6,2023,3,29,3.0,15.02,4262.986,14320.920000000004,5.006666666666667
2023-03-29 22:53:56+00:00,6.22260333,-75.60589833,1579.0,2023,3,29,2.0,13.16,4264.986,14334.080000000004,6.58
2023-03-29 22:53:58+00:00,6.22247333,-75.60589333,1580.7,2023,3,29,2.0,14.47,4266.986,14348.550000000003,7.235
2023-03-29 22:54:00+00:00,6.22232833,-75.60588,1582.0,2023,3,29,2.0,16.19,4268.986,14364.740000000003,8.095
2023-03-29 22:54:02+00:00,6.22219667,-75.60587667,1582.1,2023,3,29,2.0,14.64,4270.986,14379.380000000003,7.32
2023-03-29 22:54:04+00:00,6.22205167,-75.60588333,1582.7,2023,3,29,2.0,16.14,4272.986,14395.520000000002,8.07
2023-03-29 22:54:06+00:00,6.221905,-75.60588,1582.0,2023,3,29,2.0,16.31,4274.986,14411.830000000002,8.155
2023-03-29 22:54:08+00:00,6.22175,-75.60588667,1582.7,2023,3,29,2.0,17.25,4276.986,14429.080000000002,8.625
2023-03-29 22:54:10+00:00,6.22163,-75.60589,1583.8,2023,3,29,2.0,13.35,4278.986,14442.430000000002,6.675
2023-03-29 22:54:12+00:00,6.22153667,-75.605885,1585.7,2023,3,29,2.0,10.39,4280.986,14452.820000000002,5.195
2023-03-29 22:54:16+00:00,6.221445,-75.60586,1586.1,2023,3,29,4.0,10.56,4284.986,14463.380000000001,2.64
2023-03-29 22:54:20+00:00,6.22134167,-75.60582167,1583.5,2023,3,29,4.0,12.25,4288.986,14475.630000000001,3.0625
2023-03-29 22:54:25+00:00,6.22125167,-75.60577833,1584.7,2023,3,29,5.0,11.1,4293.986,14486.730000000001,2.2199999999999998
2023-03-29 22:54:31+00:00,6.22114833,-75.60573333,1583.4,2023,3,29,6.0,12.52,4299.986,14499.250000000002,2.0866666666666664
2023-03-29 22:54:34+00:00,6.22107667,-75.60564167,1583.8,2023,3,29,3.0,12.89,4302.986,14512.140000000001,4.296666666666667
2023-03-29 22:54:37+00:00,6.22108333,-75.60552,1582.6,2023,3,29,3.0,13.47,4305.986,14525.61,4.49
2023-03-29 22:54:39+00:00,6.22109,-75.60541833,1582.6,2023,3,29,2.0,11.26,4307.986,14536.87,5.63
2023-03-29 22:54:41+00:00,6.22106,-75.60529167,1583.2,2023,3,29,2.0,14.39,4309.986,14551.26,7.195
2023-03-29 22:54:43+00:00,6.22100667,-75.605165,1584.8,2023,3,29,2.0,15.21,4311.986,14566.47,7.605
2023-03-29 22:54:45+00:00,6.22094,-75.60504333,1585.2,2023,3,29,2.0,15.36,4313.986,14581.83,7.68
2023-03-29 22:54:47+00:00,6.220865,-75.60492333,1584.9,2023,3,29,2.0,15.67,4315.986,14597.5,7.835
2023-03-29 22:54:49+00:00,6.22078167,-75.60479667,1584.1,2023,3,29,2.0,16.79,4317.986,14614.29,8.395
2023-03-29 22:54:51+00:00,6.22072667,-75.60466333,1582.0,2023,3,29,2.0,15.96,4319.986,14630.25,7.98
2023-03-29 22:54:53+00:00,6.22070333,-75.60455333,1580.5,2023,3,29,2.0,12.43,4321.986,14642.68,6.215
2023-03-29 22:54:55+00:00,6.22068167,-75.60445833,1578.3,2023,3,29,2.0,10.77,4323.986,14653.45,5.385
2023-03-29 22:54:58+00:00,6.22064333,-75.60434667,1575.4,2023,3,29,3.0,13.06,4326.986,14666.51,4.3533333333333335
2023-03-29 22:55:02+00:00,6.22063,-75.604245,1572.7,2023,3,29,4.0,11.34,4330.986,14677.85,2.835
2023-03-29 22:55:30+00:00,6.22063333,-75.60412333,1580.1,2023,3,29,28.0,13.45,4358.986,14691.300000000001,0.4803571428571428
2023-03-29 22:55:38+00:00,6.22062333,-75.60396833,1581.4,2023,3,29,8.0,17.17,4366.986,14708.470000000001,2.14625
2023-03-29 22:55:40+00:00,6.22061833,-75.60387,1582.6,2023,3,29,2.0,10.88,4368.986,14719.35,5.44
2023-03-29 22:55:42+00:00,6.22060667,-75.603775,1583.4,2023,3,29,2.0,10.58,4370.986,14729.93,5.29
2023-03-29 22:55:44+00:00,6.22061333,-75.60364833,1585.9,2023,3,29,2.0,14.02,4372.986,14743.95,7.01
2023-03-29 22:55:46+00:00,6.22061,-75.60349167,1587.8,2023,3,29,2.0,17.32,4374.986,14761.27,8.66
2023-03-29 22:55:48+00:00,6.22058667,-75.60331167,1588.2,2023,3,29,2.0,20.07,4376.986,14781.34,10.035
2023-03-29 22:55:50+00:00,6.22057833,-75.60313167,1587.0,2023,3,29,2.0,19.92,4378.986,14801.26,9.96
2023-03-29 22:55:52+00:00,6.22057667,-75.602975,1584.0,2023,3,29,2.0,17.32,4380.986,14818.58,8.66
2023-03-29 22:55:54+00:00,6.22056833,-75.60283333,1583.5,2023,3,29,2.0,15.69,4382.986,14834.27,7.845
2023-03-29 22:55:56+00:00,6.22056667,-75.60267,1581.6,2023,3,29,2.0,18.06,4384.986,14852.33,9.03
2023-03-29 22:55:57+00:00,6.22057833,-75.60256667,1580.9,2023,3,29,1.0,11.5,4385.986,14863.83,11.5
2023-03-29 22:55:58+00:00,6.22058333,-75.60247167,1579.6,2023,3,29,1.0,10.52,4386.986,14874.35,10.52
2023-03-29 22:55:59+00:00,6.22058667,-75.60238,1579.7,2023,3,29,1.0,10.14,4387.986,14884.49,10.14
2023-03-29 22:56:01+00:00,6.22057833,-75.60222167,1580.0,2023,3,29,2.0,17.53,4389.986,14902.02,8.765
2023-03-29 22:56:04+00:00,6.22060167,-75.60209167,1584.9,2023,3,29,3.0,14.6,4392.986,14916.62,4.866666666666666
2023-03-29 22:56:06+00:00,6.22059,-75.60198833,1585.4,2023,3,29,2.0,11.5,4394.986,14928.12,5.75
2023-03-29 22:56:08+00:00,6.22055667,-75.601845,1583.6,2023,3,29,2.0,16.27,4396.986,14944.390000000001,8.135
2023-03-29 22:56:09+00:00,6.22053167,-75.601755,1579.9,2023,3,29,1.0,10.33,4397.986,14954.720000000001,10.33
2023-03-29 22:56:10+00:00,6.22052,-75.60166333,1578.4,2023,3,29,1.0,10.22,4398.986,14964.94,10.22
2023-03-29 22:56:11+00:00,6.22051,-75.60157333,1575.7,2023,3,29,1.0,10.01,4399.986,14974.95,10.01
2023-03-29 22:56:12+00:00,6.22050833,-75.601475,1573.2,2023,3,29,1.0,10.87,4400.986,14985.820000000002,10.87
2023-03-29 22:56:13+00:00,6.22050833,-75.60137667,1570.4,2023,3,29,1.0,10.87,4401.986,14996.690000000002,10.87
2023-03-29 22:56:15+00:00,6.22047167,-75.60122167,1567.4,2023,3,29,2.0,17.61,4403.986,15014.300000000003,8.805
2023-03-29 22:56:18+00:00,6.22034167,-75.6011,1560.7,2023,3,29,3.0,19.74,4406.986,15034.040000000003,6.579999999999999
2023-03-29 22:56:20+00:00,6.22021833,-75.60106,1561.1,2023,3,29,2.0,14.41,4408.986,15048.450000000003,7.205
2023-03-29 22:56:22+00:00,6.220095,-75.60105833,1561.3,2023,3,29,2.0,13.71,4410.986,15062.160000000002,6.855
2023-03-29 22:56:24+00:00,6.21997333,-75.60107,1560.9,2023,3,29,2.0,13.59,4412.986,15075.750000000002,6.795
2023-03-29 22:56:26+00:00,6.21984667,-75.60108167,1559.5,2023,3,29,2.0,14.14,4414.986,15089.890000000001,7.07
2023-03-29 22:56:28+00:00,6.21973333,-75.60108,1562.5,2023,3,29,2.0,12.6,4416.986,15102.490000000002,6.3
2023-03-29 22:56:30+00:00,6.219625,-75.60108833,1563.3,2023,3,29,2.0,12.08,4418.986,15114.570000000002,6.04
2023-03-29 22:56:32+00:00,6.21951333,-75.60107833,1569.6,2023,3,29,2.0,12.47,4420.986,15127.04,6.235
2023-03-29 22:56:34+00:00,6.21940667,-75.60103333,1572.6,2023,3,29,2.0,12.86,4422.986,15139.900000000001,6.43
2023-03-29 22:56:37+00:00,6.21933667,-75.60094,1578.0,2023,3,29,3.0,12.92,4425.986,15152.820000000002,4.306666666666667
2023-03-29 22:56:41+00:00,6.21934333,-75.60083167,1577.7,2023,3,29,4.0,12.0,4429.986,15164.820000000002,3.0
2023-03-29 22:56:46+00:00,6.21935333,-75.60072167,1576.5,2023,3,29,5.0,12.21,4434.986,15177.03,2.442
2023-03-29 22:56:50+00:00,6.219285,-75.60065333,1574.5,2023,3,29,4.0,10.71,4438.986,15187.74,2.6775
2023-03-29 22:56:54+00:00,6.21928667,-75.60056167,1573.6,2023,3,29,4.0,10.13,4442.986,15197.869999999999,2.5325
2023-03-29 22:56:58+00:00,6.21936833,-75.60049667,1572.7,2023,3,29,4.0,11.58,4446.986,15209.449999999999,2.895
2023-03-29 22:57:01+00:00,6.21945333,-75.60054,1572.3,2023,3,29,3.0,10.6,4449.986,15220.05,3.533333333333333
2023-03-29 22:57:05+00:00,6.21947833,-75.60063333,1569.8,2023,3,29,4.0,10.68,4453.986,15230.73,2.67
2023-03-29 22:57:10+00:00,6.219425,-75.60071667,1568.4,2023,3,29,5.0,10.96,4458.986,15241.689999999999,2.192
2023-03-29 22:57:17+00:00,6.21933,-75.60067833,1568.3,2023,3,29,7.0,11.38,4465.986,15253.069999999998,1.625714285714286
2023-03-29 22:57:23+00:00,6.219305,-75.60057833,1570.3,2023,3,29,6.0,11.4,4471.986,15264.469999999998,1.9000000000000001
2023-03-29 22:57:38+00:00,6.21936833,-75.60051333,1570.2,2023,3,29,15.0,10.06,4486.986,15274.529999999997,0.6706666666666667
2023-03-29 22:57:46+00:00,6.21945,-75.60057,1569.7,2023,3,29,8.0,11.03,4494.986,15285.559999999998,1.37875
2023-03-29 22:57:50+00:00,6.21946,-75.60066833,1564.9,2023,3,29,4.0,10.93,4498.986,15296.489999999998,2.7325
2023-03-29 22:57:58+00:00,6.21936,-75.60068333,1562.5,2023,3,29,8.0,11.24,4506.986,15307.729999999998,1.405
2023-03-29 22:58:02+00:00,6.21930833,-75.6006,1562.4,2023,3,29,4.0,10.86,4510.986,15318.589999999998,2.715
2023-03-29 22:58:06+00:00,6.219355,-75.60051833,1561.9,2023,3,29,4.0,10.41,4514.986,15328.999999999998,2.6025
2023-03-29 22:58:14+00:00,6.21942833,-75.60058833,1561.3,2023,3,29,8.0,11.24,4522.986,15340.239999999998,1.405
2023-03-29 22:58:19+00:00,6.21936,-75.60067333,1560.6,2023,3,29,5.0,12.08,4527.986,15352.319999999998,2.416
2023-03-29 22:58:29+00:00,6.21933,-75.60057667,1560.4,2023,3,29,10.0,11.19,4537.986,15363.509999999998,1.119
2023-03-29 22:58:33+00:00,6.21942,-75.600515,1560.4,2023,3,29,4.0,12.11,4541.986,15375.619999999999,3.0275
2023-03-29 22:58:38+00:00,6.21950833,-75.60056833,1560.8,2023,3,29,5.0,11.46,4546.986,15387.079999999998,2.2920000000000003
2023-03-29 22:58:42+00:00,6.219535,-75.60067,1560.7,2023,3,29,4.0,11.62,4550.986,15398.699999999999,2.905
2023-03-29 22:58:46+00:00,6.21945833,-75.60073667,1560.3,2023,3,29,4.0,11.27,4554.986,15409.97,2.8175
2023-03-29 22:58:51+00:00,6.21936167,-75.600695,1560.0,2023,3,29,5.0,11.69,4559.986,15421.66,2.338
2023-03-29 22:58:55+00:00,6.21930667,-75.600595,1560.0,2023,3,29,4.0,12.63,4563.986,15434.289999999999,3.1575
2023-03-29 22:58:59+00:00,6.21938,-75.600515,1559.9,2023,3,29,4.0,12.03,4567.986,15446.32,3.0075
2023-03-29 22:59:04+00:00,6.21948167,-75.60053833,1559.9,2023,3,29,5.0,11.6,4572.986,15457.92,2.32
2023-03-29 22:59:08+00:00,6.21956333,-75.60061,1559.6,2023,3,29,4.0,12.05,4576.986,15469.97,3.0125
